央视频道,#genre#
宿迁公共,http://180.105.81.60:9981/rtp/239.49.1.123:6000
泗洪综合,http://180.105.81.60:9981/rtp/239.49.1.125:6000
常州公共,http://180.105.81.60:9981/rtp/239.49.1.131:6000
常州生活,http://180.105.81.60:9981/rtp/239.49.1.132:6000
常州都市,http://180.105.81.60:9981/rtp/239.49.1.133:6000
常州新闻,http://180.105.81.60:9981/rtp/239.49.1.134:6000
东海新闻,http://180.105.81.60:9981/rtp/239.49.1.136:6000
响水综合,http://180.105.81.60:9981/rtp/239.49.1.141:6000
高淳综合,http://180.105.81.60:9981/rtp/239.49.1.142:6000
新沂综合,http://180.105.81.60:9981/rtp/239.49.1.228:6000
邳州综合,http://180.105.81.60:9981/rtp/239.49.1.232:6000
连云新闻,http://180.105.81.60:9981/rtp/239.49.1.244:6000
连云公共,http://180.105.81.60:9981/rtp/239.49.1.245:6000
睢宁综合,http://180.105.81.60:9981/rtp/239.49.1.246:6000
赣榆综合,http://180.105.81.60:9981/rtp/239.49.1.247:6000
贾汪新闻,http://180.105.81.60:9981/rtp/239.49.8.193:6000
苏州生活,http://180.105.81.60:9981/rtp/239.49.8.194:6000
盱眙新闻高清,http://180.105.81.60:9981/rtp/239.49.9.18:6000
沛县新闻高清,http://180.105.81.60:9981/rtp/239.49.9.19:6000


江苏城市高清,http://222.95.92.12:4000/rtp/239.49.8.107:8000
江苏综艺高清,http://222.95.92.12:4000/rtp/239.49.8.108:8000
江苏体育高清,http://222.95.92.12:4000/rtp/239.49.8.117:8000
江苏影视高清,http://222.95.92.12:4000/rtp/239.49.8.118:8000
江苏卡通高清,http://222.95.92.12:4000/rtp/239.49.8.119:8000
江苏新闻高清,http://222.95.92.12:4000/rtp/239.49.8.120:8000
江苏教育高清,http://222.95.92.12:4000/rtp/239.49.8.122:8000
江苏国际高清,http://222.95.92.12:4000/rtp/239.49.1.23:6000
南京新闻,http://222.95.92.12:4000/rtp/239.49.9.3:6000
南京十八,http://222.95.92.12:4000/rtp/239.49.9.4:6000
南京影视,http://222.95.92.12:4000/rtp/239.49.8.228:6000
南京娱乐,http://222.95.92.12:4000/rtp/239.49.8.229:6000
南京少儿,http://222.95.92.12:4000/rtp/239.49.8.230:6000
南京信息,http://222.95.92.12:4000/rtp/239.49.8.223:6000
盱眙新闻高清,http://222.95.92.12:4000/rtp/239.49.9.18:6000
沛县新闻高清,http://222.95.92.12:4000/rtp/239.49.9.19:6000
泰州新闻,http://222.95.92.12:4000/rtp/239.49.9.20:6000
徐州新闻,http://222.95.92.12:4000/rtp/239.49.9.45:6000
淮安综合,http://222.95.92.12:4000/rtp/239.49.9.46:6000
泗洪综合,http://222.95.92.12:4000/rtp/239.49.9.47:6000
东海新闻,http://222.95.92.12:4000/rtp/239.49.9.48:6000
南京科教,http://222.95.92.12:4000/rtp/239.49.1.27:6000
南京生活,http://222.95.92.12:4000/rtp/239.49.1.28:6000
淮安影视,http://222.95.92.12:4000/rtp/239.49.1.95:6000
淮安公共,http://222.95.92.12:4000/rtp/239.49.1.96:6000
淮安综合,http://222.95.92.12:4000/rtp/239.49.1.97:6000
宿豫综合,http://222.95.92.12:4000/rtp/239.49.1.98:6000
泰州经济高清,http://222.95.92.12:4000/rtp/239.49.1.100:6000
泰州影视高清,http://222.95.92.12:4000/rtp/239.49.1.101:6000
泗阳综合,http://222.95.92.12:4000/rtp/239.49.1.103:6000
徐州公共,http://222.95.92.12:4000/rtp/239.49.1.105:6000
徐州影视,http://222.95.92.12:4000/rtp/239.49.1.106:6000
徐州经济,http://222.95.92.12:4000/rtp/239.49.1.107:6000
徐州综合,http://222.95.92.12:4000/rtp/239.49.1.108:6000
沭阳综合,http://222.95.92.12:4000/rtp/239.49.1.117:6000
宿迁公共,http://222.95.92.12:4000/rtp/239.49.1.123:6000
泗洪综合,http://222.95.92.12:4000/rtp/239.49.1.125:6000
常州公共,http://222.95.92.12:4000/rtp/239.49.1.131:6000
常州生活,http://222.95.92.12:4000/rtp/239.49.1.132:6000
常州都市,http://222.95.92.12:4000/rtp/239.49.1.133:6000
常州新闻,http://222.95.92.12:4000/rtp/239.49.1.134:6000
东海新闻,http://222.95.92.12:4000/rtp/239.49.1.136:6000
宿迁综合,http://222.95.92.12:4000/rtp/239.49.1.140:6000
响水综合,http://222.95.92.12:4000/rtp/239.49.1.141:6000
高淳综合,http://222.95.92.12:4000/rtp/239.49.1.142:6000
新沂综合,http://222.95.92.12:4000/rtp/239.49.1.228:6000
邳州综合,http://222.95.92.12:4000/rtp/239.49.1.232:6000
连云新闻,http://222.95.92.12:4000/rtp/239.49.1.244:6000
连云公共,http://222.95.92.12:4000/rtp/239.49.1.245:6000
睢宁综合,http://222.95.92.12:4000/rtp/239.49.1.246:6000
赣榆综合,http://222.95.92.12:4000/rtp/239.49.1.247:6000
贾汪新闻,http://222.95.92.12:4000/rtp/239.49.8.193:6000
苏州生活,http://222.95.92.12:4000/rtp/239.49.8.194:6000

南京新闻,https://epg.pw/stream/b91a2f184d4562d381e6fee45b5bcdb6e90bdda92a8ab18bd0546b77456fdeff.m3u8
南京信息,https://epg.pw/stream/e13d09698a9cff6b1d53532e549338ca0f7c3341fc8bddee8118279cc0416cf0.m3u8
南京科教,https://epg.pw/stream/73e62a6254d05a20d3447b163d893e662346c2a9cf7ea43dd8f0bfe5ef194d14.m3u8
南京生活,https://epg.pw/stream/455cd25020e0c8839492569d1270e9b60b9f4f5677cb2501ab2ae63f6f6597b3.m3u8
南京娱乐,https://epg.pw/stream/40cb8a188d3ff7293fdaf84ff982fb5a8a05a1cbcafafca8b0973d08864106fc.m3u8
南京十八,https://epg.pw/stream/fc485ba27908cfd9ce139b95f06cf6f91b978b6c35a0cd864f534ad9477f222e.m3u8
南京影视,https://epg.pw/stream/773779969ebf5c865e70a25fe14b254c3b9dfd50bb0d8827c20723253e61628d.m3u8
盐城一套,https://live1yc.0515yc.cn/sd/sd/live.m3u8?_upt=4dabb56c1714312268
盐城二套,https://live1yc.0515yc.cn/sd/sd/live.m3u8?_upt=b136a7121714312423
盐城三套,https://live1yc.0515yc.cn/sd/sd/live.m3u8?_upt=4f10ecfb1714312470
苏州文化生活,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州新闻综合,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州新闻综合,https://stream1.freetv.fun/51aa79c08f4b4634919550aee4342a0cab9a028cb4686f3774bbdb04da57e5da.m3u8
苏州新闻综合,https://stream1.freetv.fun/su-zhou-zong-he-1.m3u8
苏州生活资讯,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
苏州社会经济,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州电影娱乐,https://epg.pw/stream/bce66767cd993846e725be427c7e93ce6bff7d819ba6aa89d2dff47731232108.m3u8
苏州4K，https://epg.pw/stream/35ad66a13e27337c167c3c51f45462324300ff050f2286450ef7e4482596acc9.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=261256421701502153
无锡娱乐频道,http://stream.thmz.com/wxtv2/playlist.m3u8?_upt=d622d9e21701508679
无锡生活频道,http://stream.thmz.com/wxtv4/playlist.m3u8?_upt=55be11481701504587
无锡教育频道,https://epg.pw/stream/aec6eb3f203182d8a840813fc1768a06366aed043198fbabc086b6971ea0a8b6.m3u8
无锡经济频道,http://stream.thmz.com/wxtv5/playlist.m3u8?_upt=dd9724531701502114
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8?_upt=a295409f1701502125
扬州新闻频道,http://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市频道,http://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活频道,https://epg.pw/stream/10decc04496c688b488ad6827605250728e97d064400e673d58e42d48521cf3b.m3u8
扬州邗江频道,https://epg.pw/stream/ba8d0c0e546c2827068f9b124199f70bdc3ccd0dabb0dc4abf8eca88c6fca13b.m3u8
常熟新闻频道,rtmp://cstvplay.21cs.cn/cstv1/cstv1
常熟民生频道,rtmp://cstvplay.21cs.cn/cstv2/cstv2
常熟经济频道,http://cstvplay.21cs.cn/cstv2/cstv2.flv
徐州一套,https://epg.pw/stream/0b2456435363794b08bdc40acfe000bb1f5018ea6cc994f2c4db755e3e11fec6.m3u8
连云港新闻综合,https://epg.pw/stream/045d80238eacbe26e6a10fab68908a34cd55e26fcd729ffd2d618fa7cd4cbe5b.m3u8
连云港公共频道,https://list.iptvcat.com/my_list/s/b95e15b7a35ccec804218d396881e6bc.m3u8
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
镇江社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
丹阳新闻综合,http://danyang-tv-hls.cm.jstv.com/danyang-tv/danyangtv.flv
滨海新闻综合,https://epg.pw/stream/84b1e46d657a21bbffc375315b43fb1086ada72c0f320992522f124bcb950cab.m3u8
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8
江宁电视台,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8
涟水电视台,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
睢宁资讯频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8
睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8
睢宁综合频道,http://suining-tv-hls.cm.jstv.com:80/suining-tv/suiningzh.m3u8
睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
高邮新闻综合,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
溧水新闻综合,https://epg.pw/stream/81eab65da3b0cbeb98945b307ae34e8ae97ce9248e9c94790ba6f77948a04d62.m3u8
泰州一套新闻综合频道,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=61cec7f51701567130
泰州二套经济生活频道,http://stream1.mytaizhou.net/jjsh/playlist.m3u8
泰州三套影视娱乐频道,http://stream1.mytaizhou.net/ysyl/playlist.m3u8?_upt=9a31be2c1701567132
东台电视台,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8
东海综合频道,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8
大丰一套,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰二套,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
扬中党建民生频道,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/yzdj.m3u8
扬中电视台新闻频道,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/xwzh.m3u8
武进新闻频道,https://list.iptvcat.com/my_list/s/adbd406443ef241dcd07245aff365eb0.m3u8
淮阴电视台影视频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/hyys.m3u8
淮阴电视台综合频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
盐都电视台,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8
贾汪新闻综合频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8
贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8
靖江新闻综合,rtmp://visit.jjbctv.com:1935/live/xwzhpc
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
苏州新闻综合,https://stream.freetv.fun/51aa79c08f4b4634919550aee4342a0cab9a028cb4686f3774bbdb04da57e5da.m3u8

河北综合,#genre#
河北经济生活,http://111.227.238.37:4022/rtp/239.254.200.18:6000
河北都市,http://111.227.238.37:4022/rtp/239.254.200.19:6000
河北影视剧,http://111.227.238.37:4022/rtp/239.254.200.20:6000
河北少儿科教,http://111.227.238.37:4022/rtp/239.254.200.21:6000
河北公共,http://111.227.238.37:4022/rtp/239.254.200.22:6000
河北农民,http://111.227.238.37:4022/rtp/239.254.200.23:6000
睛彩河北,http://111.227.238.37:4022/rtp/239.254.200.27:6000
河北杂技频道,http://111.227.238.37:4022/rtp/239.254.201.139:7203
石家庄新闻综合,http://111.227.238.37:4022/rtp/239.254.200.157:6000
石家庄娱乐,http://111.227.238.37:4022/rtp/239.254.200.29:6000
石家庄生活,http://111.227.238.37:4022/rtp/239.254.200.30:6000
石家庄都市,http://111.227.238.37:4022/rtp/239.254.200.31:6000
承德新闻综合,http://111.227.238.37:4022/rtp/239.254.200.32:6000
承德公共,http://111.227.238.37:4022/rtp/239.254.200.33:6000
张家口新闻综合,http://111.227.238.37:4022/rtp/239.254.200.35:6000
张家口公共,http://111.227.238.37:4022/rtp/239.254.200.36:6000
秦皇岛新闻综合,http://111.227.238.37:4022/rtp/239.254.200.39:6000
秦皇岛公共,http://111.227.238.37:4022/rtp/239.254.200.40:6000
秦皇岛影视,http://111.227.238.37:4022/rtp/239.254.200.41:6000
唐山新闻综合,http://111.227.238.37:4022/rtp/239.254.200.166:6000
唐山生活服务,http://111.227.238.37:4022/rtp/239.254.200.167:6000
唐山影视,http://111.227.238.37:4022/rtp/239.254.200.168:6000
唐山公共,http://111.227.238.37:4022/rtp/239.254.200.169:6000
廊坊新闻,http://111.227.238.37:4022/rtp/239.254.200.183:6000
廊坊公共,http://111.227.238.37:4022/rtp/239.254.200.184:6000
沧州新闻综合,http://111.227.238.37:4022/rtp/239.254.200.42:6000
沧州公共,http://111.227.238.37:4022/rtp/239.254.200.43:6000
沧州影视娱乐,http://111.227.238.37:4022/rtp/239.254.200.44:6000
保定新闻综合,http://111.227.238.37:4022/rtp/239.254.200.144:6000
保定公共频道,http://111.227.238.37:4022/rtp/239.254.200.145:6000
保定生活健康,http://111.227.238.37:4022/rtp/239.254.200.146:6000
衡水新闻综合,http://111.227.238.37:4022/rtp/239.254.200.147:6000
衡水公共,http://111.227.238.37:4022/rtp/239.254.200.149:6000
邢台综合,http://111.227.238.37:4022/rtp/239.254.200.150:6000
邢台城市生活,http://111.227.238.37:4022/rtp/239.254.200.152:6000
邯郸新闻综合,http://111.227.238.37:4022/rtp/239.254.200.153:6000
邯郸公共,http://111.227.238.37:4022/rtp/239.254.200.154:6000
邯郸科技教育,http://111.227.238.37:4022/rtp/239.254.200.155:6000
元氏电视,http://111.227.238.37:4022/rtp/239.254.200.191:5169
无极电视,http://111.227.238.37:4022/rtp/239.254.200.220:5167
高邑电视,http://111.227.238.37:4022/rtp/239.254.201.24:5170
栾城电视,http://111.227.238.37:4022/rtp/239.254.200.215:5173
井陉矿区电视,http://111.227.238.37:4022/rtp/239.254.201.14:5175
赞皇电视,http://111.227.238.37:4022/rtp/239.254.200.244:5177
深泽电视,http://111.227.238.37:4022/rtp/239.254.201.108:5180
赵县电视,http://111.227.238.37:4022/rtp/239.254.201.111:5183
晋州电视,http://111.227.238.37:4022/rtp/239.254.201.127:5184
井陉电视,http://111.227.238.37:4022/rtp/239.254.201.215:6167
平泉电视,http://111.227.238.37:4022/rtp/239.254.200.177:5286
滦平电视,http://111.227.238.37:4022/rtp/239.254.201.4:5291
双滦电视,http://111.227.238.37:4022/rtp/239.254.201.63:5293
兴隆电视,http://111.227.238.37:4022/rtp/239.254.201.95:5295
隆化电视,http://111.227.238.37:4022/rtp/239.254.201.142:5296
鹿泉电视,http://111.227.238.37:4022/rtp/239.254.201.204:6166
任县电视,http://111.227.238.37:4022/rtp/239.254.201.115:5381
邯山电视,http://111.227.238.37:4022/rtp/239.254.201.116:5225
崇礼电视,http://111.227.238.37:4022/rtp/239.254.201.117:5267
顺平电视,http://111.227.238.37:4022/rtp/239.254.201.118:6257
张北电视,http://111.227.238.37:4022/rtp/239.254.201.130:5271
邱县电视,http://111.227.238.37:4022/rtp/239.254.201.129:6209
赤城电视,http://111.227.238.37:4022/rtp/239.254.201.131:5269
康保电视,http://111.227.238.37:4022/rtp/239.254.201.135:5270
遵化电视,http://111.227.238.37:4022/rtp/239.254.201.146:5202
昌黎电视,http://111.227.238.37:4022/rtp/239.254.201.61:5230
抚宁电视,http://111.227.238.37:4022/rtp/239.254.201.213:5232
卢龙电视,http://111.227.238.37:4022/rtp/239.254.201.216:5233
丰南电视,http://111.227.238.37:4022/rtp/239.254.200.218:5186
迁西电视,http://111.227.238.37:4022/rtp/239.254.201.26:5188
滦南电视,http://111.227.238.37:4022/rtp/239.254.201.22:5191
玉田电视,http://111.227.238.37:4022/rtp/239.254.201.28:5194
滦州电视,http://111.227.238.37:4022/rtp/239.254.201.30:5196
香河电视,http://111.227.238.37:4022/rtp/239.254.201.32:5306
大城电视,http://111.227.238.37:4022/rtp/239.254.201.34:5308
大厂电视,http://111.227.238.37:4022/rtp/239.254.201.71:5310
固安电视,http://111.227.238.37:4022/rtp/239.254.201.101:5312
文安电视,http://111.227.238.37:4022/rtp/239.254.201.103:5314
三河电视,http://111.227.238.37:4022/rtp/239.254.201.113:5315
永清电视,http://111.227.238.37:4022/rtp/239.254.201.141:5316
成安电视,http://111.227.238.37:4022/rtp/239.254.201.143:6210
魏县电视,http://111.227.238.37:4022/rtp/239.254.201.148:6211
霸州电视,http://111.227.238.37:4022/rtp/239.254.200.4:5313
渤海电视,http://111.227.238.37:4022/rtp/239.254.201.35:5327
黄骅电视,http://111.227.238.37:4022/rtp/239.254.201.36:5325
孟村电视,http://111.227.238.37:4022/rtp/239.254.201.38:5329
东光电视,http://111.227.238.37:4022/rtp/239.254.201.76:5331
青县电视,http://111.227.238.37:4022/rtp/239.254.201.112:5333
盐山电视,http://111.227.238.37:4022/rtp/239.254.201.114:5334
南皮电视,http://111.227.238.37:4022/rtp/239.254.201.119:5335
肃宁电视,http://111.227.238.37:4022/rtp/239.254.201.122:5336
吴桥电视,http://111.227.238.37:4022/rtp/239.254.201.138:5337
丰宁电视,http://111.227.238.37:4022/rtp/239.254.200.5:5290
定兴电视,http://111.227.238.37:4022/rtp/239.254.200.172:5246
阜平电视,http://111.227.238.37:4022/rtp/239.254.201.40:5248
涞水电视,http://111.227.238.37:4022/rtp/239.254.201.10:5250
满城电视,http://111.227.238.37:4022/rtp/239.254.200.222:5252
涞源电视,http://111.227.238.37:4022/rtp/239.254.200.213:5260
高碑店电视,http://111.227.238.37:4022/rtp/239.254.200.210:5254
涿州电视,http://111.227.238.37:4022/rtp/239.254.201.17:5261
唐县电视,http://111.227.238.37:4022/rtp/239.254.201.41:5264
曲阳电视,http://111.227.238.37:4022/rtp/239.254.200.242:5265
望都电视,http://111.227.238.37:4022/rtp/239.254.201.56:6246
定州电视,http://111.227.238.37:4022/rtp/239.254.201.74:6251
雄县电视,http://111.227.238.37:4022/rtp/239.254.201.94:6254
高阳电视,http://111.227.238.37:4022/rtp/239.254.201.96:6253
安新电视,http://111.227.238.37:4022/rtp/239.254.201.99:6255
容城电视,http://111.227.238.37:4022/rtp/239.254.201.102:6256
柏乡电视,http://111.227.238.37:4022/rtp/239.254.201.140:5383
涿鹿电视,http://111.227.238.37:4022/rtp/239.254.201.145:5272
徐水电视,http://111.227.238.37:4022/rtp/239.254.201.147:6260
大名电视,http://111.227.238.37:4022/rtp/239.254.201.149:6212
冀州电视,http://111.227.238.37:4022/rtp/239.254.200.179:5346
安平电视,http://111.227.238.37:4022/rtp/239.254.201.42:5348
景县电视,http://111.227.238.37:4022/rtp/239.254.200.240:5350
饶阳电视,http://111.227.238.37:4022/rtp/239.254.201.44:5353
深州电视,http://111.227.238.37:4022/rtp/239.254.201.46:5357
武邑电视,http://111.227.238.37:4022/rtp/239.254.201.8:5355
阜城电视,http://111.227.238.37:4022/rtp/239.254.201.98:5361
故城电视,http://111.227.238.37:4022/rtp/239.254.201.126:5362
枣强电视,http://111.227.238.37:4022/rtp/239.254.201.136:5363
清河电视,http://111.227.238.37:4022/rtp/239.254.200.170:5366
广宗电视,http://111.227.238.37:4022/rtp/239.254.201.50:5373
武安电视,http://111.227.238.37:4022/rtp/239.254.201.6:5216
宁晋电视,http://111.227.238.37:4022/rtp/239.254.201.51:5375
平乡电视,http://111.227.238.37:4022/rtp/239.254.201.53:5378
鸡泽电视,http://111.227.238.37:4022/rtp/239.254.201.60:5218
隆尧电视,http://111.227.238.37:4022/rtp/239.254.201.69:5379
广平电视,http://111.227.238.37:4022/rtp/239.254.201.70:5220
南和电视,http://111.227.238.37:4022/rtp/239.254.201.72:6000
临漳电视,http://111.227.238.37:4022/rtp/239.254.201.73:5221
内丘电视,http://111.227.238.37:4022/rtp/239.254.201.77:5380
涉县电视,http://111.227.238.37:4022/rtp/239.254.201.97:5222
迁安电视,http://111.227.238.37:4022/rtp/239.254.201.109:5199
肥乡电视,http://111.227.238.37:4022/rtp/239.254.201.105:5223
馆陶电视,http://111.227.238.37:4022/rtp/239.254.201.106:5224
乐亭电视,http://111.227.238.37:4022/rtp/239.254.201.107:5200
沙河电视,http://111.227.238.37:4022/rtp/239.254.200.181:5369
曲周电视,http://111.227.238.37:4022/rtp/239.254.200.236:5210
南宫电视,http://111.227.238.37:4022/rtp/239.254.201.48:5371
丰润电视,http://111.227.238.37:4022/rtp/239.254.201.58:5197

河北公共,http://121.19.134.222:808/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北公共,http://106.118.70.71:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://101.74.28.89:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://106.118.70.71:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://101.74.28.250:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://106.118.70.71:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://101.74.28.250:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北经济,http://106.118.70.71:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河北都市,http://101.74.28.250:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北都市,http://106.118.70.71:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
抚宁电视,http://106.118.70.71:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
滦南电视,http://106.118.70.71:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
滦州电视,http://106.118.70.71:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
秦皇岛影视,http://106.118.70.71:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
秦皇岛新闻,http://106.118.70.71:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
卢龙电视,http://106.118.70.71:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
唐山影视,http://106.118.70.71:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
唐山新闻,http://106.118.70.71:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0

承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
承德公共频道,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
保定新闻综合,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8
保定公共频道,http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8
保定生活健康,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
邯郸公共,https://jwliveqxzb.hebyun.com.cn/gg/gg.m3u8
邯郸科教,https://jwliveqxzb.hebyun.com.cn/kj/kj.m3u8
鹿泉综合,https://epg.pw/stream/d1e08de8e4ebcf08b65baf8b834e8e41736aae2087ed20e1d847bd6837af9d4c.m3u8
鹿泉2台,https://epg.pw/stream/1d35f6c8d79e38547a8baf873ba0132944b8403592fc1808830909cb986b18fd.m3u8
荷泽电视,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
大厂电视,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
望都电视,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
定州生活,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
双滦新闻,https://epg.pw/stream/567ab2a0cee664f03bae5f5d9035b1cd2d120c881251cecb95e1fbe580c0dffc.m3u8
双滦影视,https://epg.pw/stream/75fdf47a84eccddbb97f24197aa1bfafbc0bf5bd491419077c4d8d34e561b45c.m3u8
平泉新闻综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
任丘新闻综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8

河南综合,#genre#
河南公共,http://221.13.235.234:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://171.14.89.69:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://123.4.125.27:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://1.197.250.237:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://1.192.248.39:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村,http://171.14.89.69:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村,http://123.4.125.27:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村,http://1.192.248.39:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村,http://123.54.171.192:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://221.13.235.234:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://123.4.125.27:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://171.14.89.182:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://1.192.248.39:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
